"idesp","id","nombre_cientifico","created_at","updated_at","ent_pk","imagen","dicc_ecologia_id","dicc_biogeovoou_id","dicc_biogeosimple_id","dicc_estatussn_id","dicc_ecologiatrofica_id","ent_pk_padre","autor","nombre_comun","nivel","audio","idprotocolo"
16090,16397,"Lycium barbarum","2011-05-16 13:49:21.408151","2011-05-16 13:49:21.408151",9288,NULL,NULL,NULL,NULL,NULL,NULL,9286,NULL,NULL,9,NULL,NULL
16091,16398,"Lycium chinense","2011-05-16 13:49:21.420137","2011-05-16 13:49:21.420137",9289,NULL,NULL,NULL,NULL,NULL,NULL,9286,NULL,NULL,9,NULL,NULL
16092,16399,"Lycium intricatum","2011-05-16 13:49:21.432233","2011-05-16 13:49:21.432233",9290,NULL,NULL,NULL,NULL,NULL,NULL,9286,NULL,NULL,9,NULL,NULL
16093,16400,"Datura","2011-05-16 13:49:21.444298","2011-05-16 13:49:21.444298",9291,NULL,NULL,NULL,NULL,NULL,NULL,1856,NULL,NULL,8,NULL,NULL
16094,16401,"Datura ferox","2011-05-16 13:49:21.529342","2011-05-16 13:49:21.529342",9292,NULL,NULL,NULL,NULL,NULL,NULL,9291,NULL,NULL,9,NULL,NULL
16095,16402,"Datura innoxia","2011-05-16 13:49:21.541894","2011-05-16 13:49:21.541894",9293,NULL,NULL,NULL,NULL,NULL,NULL,9291,NULL,NULL,9,NULL,NULL
16096,16403,"Datura metel","2011-05-16 13:49:21.554483","2011-05-16 13:49:21.554483",9294,NULL,NULL,NULL,NULL,NULL,NULL,9291,NULL,NULL,9,NULL,NULL
16097,16404,"Datura stramonium","2011-05-16 13:49:21.566878","2011-05-16 13:49:21.566878",9295,NULL,NULL,NULL,NULL,NULL,NULL,9291,NULL,NULL,9,NULL,NULL
16098,16405,"Nicotiana","2011-05-16 13:49:21.579189","2011-05-16 13:49:21.579189",9296,NULL,NULL,NULL,NULL,NULL,NULL,1856,NULL,NULL,8,NULL,NULL
16099,16406,"Nicotiana glauca","2011-05-16 13:49:21.591491","2011-05-16 13:49:21.591491",9297,NULL,NULL,NULL,NULL,NULL,NULL,9296,NULL,NULL,9,NULL,NULL
16100,16407,"Nicotiana tabacum","2011-05-16 13:49:21.60379","2011-05-16 13:49:21.60379",9298,NULL,NULL,NULL,NULL,NULL,NULL,9296,NULL,NULL,9,NULL,NULL
16101,16408,"Hyoscyamus","2011-05-16 13:49:21.61614","2011-05-16 13:49:21.61614",9300,NULL,NULL,NULL,NULL,NULL,NULL,1856,NULL,NULL,8,NULL,NULL
16102,16409,"Hyoscyamus albus","2011-05-16 13:49:21.628463","2011-05-16 13:49:21.628463",9301,NULL,NULL,NULL,NULL,NULL,NULL,9300,NULL,NULL,9,NULL,NULL
16103,16410,"Hyoscyamus niger","2011-05-16 13:49:21.640749","2011-05-16 13:49:21.640749",9302,NULL,NULL,NULL,NULL,NULL,NULL,9300,NULL,NULL,9,NULL,NULL
16104,16411,"Capsicum","2011-05-16 13:49:21.652995","2011-05-16 13:49:21.652995",104683,NULL,NULL,NULL,NULL,NULL,NULL,1856,NULL,NULL,8,NULL,NULL
16105,16412,"Capsicum annuum","2011-05-16 13:49:21.66524","2011-05-16 13:49:21.66524",104684,NULL,NULL,NULL,NULL,NULL,NULL,104683,NULL,"Pimiento",9,NULL,NULL
16106,16413,"Capsicum frutescens","2011-05-16 13:49:21.677777","2011-05-16 13:49:21.677777",107888,NULL,NULL,NULL,NULL,NULL,NULL,104683,NULL,"Guindillas",9,NULL,NULL
16107,16414,"Lycopersicon","2011-05-16 13:49:21.689951","2011-05-16 13:49:21.689951",105005,NULL,NULL,NULL,NULL,NULL,NULL,1856,NULL,NULL,8,NULL,NULL
16108,16415,"Lycopersicon esculentum","2011-05-16 13:49:21.702336","2011-05-16 13:49:21.702336",105006,NULL,NULL,NULL,NULL,NULL,NULL,105005,NULL,"Tomate",9,NULL,NULL
16109,16416,"Solandra","2011-05-16 13:49:21.714428","2011-05-16 13:49:21.714428",107805,NULL,NULL,NULL,NULL,NULL,NULL,1856,NULL,NULL,8,NULL,NULL
16110,16417,"Solandra grandiflora","2011-05-16 13:49:21.726508","2011-05-16 13:49:21.726508",107806,NULL,NULL,NULL,NULL,NULL,NULL,107805,NULL,NULL,9,NULL,NULL
16111,16418,"Solandra maxima","2011-05-16 13:49:21.738542","2011-05-16 13:49:21.738542",108060,NULL,NULL,NULL,NULL,NULL,NULL,107805,NULL,NULL,9,NULL,NULL
16112,16419,"Brugmansia","2011-05-16 13:49:21.750601","2011-05-16 13:49:21.750601",107877,NULL,NULL,NULL,NULL,NULL,NULL,1856,NULL,NULL,8,NULL,NULL
16113,16420,"Brugmansia arborea","2011-05-16 13:49:21.762709","2011-05-16 13:49:21.762709",107689,NULL,NULL,NULL,NULL,NULL,NULL,107877,NULL,NULL,9,NULL,NULL
16114,16421,"Streptosolen","2011-05-16 13:49:21.77472","2011-05-16 13:49:21.77472",108063,NULL,NULL,NULL,NULL,NULL,NULL,1856,NULL,NULL,8,NULL,NULL
16115,16422,"Streptosolen jamesonii","2011-05-16 13:49:21.786769","2011-05-16 13:49:21.786769",108064,NULL,NULL,NULL,NULL,NULL,NULL,108063,NULL,NULL,9,NULL,NULL
16116,16423,"Convolvulaceae","2011-05-16 13:49:21.798784","2011-05-16 13:49:21.798784",1857,NULL,NULL,NULL,NULL,NULL,NULL,281,NULL,NULL,7,NULL,NULL
16117,16424,"Convolvulus","2011-05-16 13:49:21.810802","2011-05-16 13:49:21.810802",9310,NULL,NULL,NULL,NULL,NULL,NULL,1857,NULL,NULL,8,NULL,NULL
